,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
239,Queen's Park,43.6643658,-79.39232840000001,Second Cup,43.663794067009306,-79.38692346576333,Coffee Shop
240,Queen's Park,43.6643658,-79.39232840000001,Queen’s Park Veterans' Memorial,43.66145766668674,-79.39133285798712,Monument / Landmark
241,Queen's Park,43.6643658,-79.39232840000001,U Condominiums Fitness Centre,43.666712215753485,-79.38948005917469,Gym / Fitness Center
242,Islington Avenue,43.682466600000005,-79.540162,Booster Juice,43.67952707,-79.54477308,Smoothie Shop
243,Islington Avenue,43.682466600000005,-79.540162,Second Cup,43.67947508876911,-79.54477326697514,Coffee Shop
244,Islington Avenue,43.682466600000005,-79.540162,Subway,43.679478,-79.544724,Sandwich Place
245,Islington Avenue,43.682466600000005,-79.540162,Silvercreek Park,43.6840952184493,-79.54063262908068,Park
246,Islington Avenue,43.682466600000005,-79.540162,Westway Park,43.685527744829855,-79.5414340091045,Baseball Field
247,Rouge,43.804929,-79.165842,Dean Park,43.80436379110694,-79.16915938899648,Park
248,Rouge,43.804929,-79.165842,Paul's Breakfast & Burgers,43.80383471735262,-79.1698247978354,Fast Food Restaurant
249,Malvern,43.80916,-79.22169,Shoppers Drug Mart,43.80920200227475,-79.22332044617434,Pharmacy
250,Malvern,43.80916,-79.22169,Subway,43.80680496572125,-79.2225154816595,Sandwich Place
251,Malvern,43.80916,-79.22169,Pizza Hut,43.80832603333603,-79.2206160906872,Pizza Place
252,Malvern,43.80916,-79.22169,Pizza Pizza,43.80661280665735,-79.2212426662445,Pizza Place
253,Malvern,43.80916,-79.22169,Francois' No Frills,43.808517502641386,-79.22339916229247,Grocery Store
254,Malvern,43.80916,-79.22169,Shoppers Drug Mart,43.8064889218881,-79.2230236530304,Pharmacy
255,Malvern,43.80916,-79.22169,McDonald's,43.806374893799294,-79.22158814573014,Fast Food Restaurant
256,Malvern,43.80916,-79.22169,Real Fruit Bubble Tea 真果茶坊,43.80670914169484,-79.22275865163135,Bubble Tea Shop
257,Malvern,43.80916,-79.22169,Telfer park,43.80730965369703,-79.22640323638916,Park
258,Don Mills North,43.744847299999996,-79.34092299999998,Island Foods,43.745866073988985,-79.34603533317939,Caribbean Restaurant
259,Don Mills North,43.744847299999996,-79.34092299999998,Matsuda Japanese Cuisine & Teppanyaki,43.74549366550305,-79.34582141079446,Japanese Restaurant
260,Don Mills North,43.744847299999996,-79.34092299999998,Baretto Caffé,43.74445646349851,-79.34645978471785,Café
261,Don Mills North,43.744847299999996,-79.34092299999998,Gonoe Sushi,43.74573681959921,-79.34599119916211,Japanese Restaurant
262,Woodbine Gardens,43.70059440000001,-79.29866679999998,The Yarn Guy,43.7019116,-79.2977152,Arts & Crafts Store
263,Woodbine Gardens,43.70059440000001,-79.29866679999998,Pet Valu,43.70065117464468,-79.29716507849633,Pet Store
264,Woodbine Gardens,43.70059440000001,-79.29866679999998,Golden Wok Restaurant,43.70060129544217,-79.29734326742343,Chinese Restaurant
265,Woodbine Gardens,43.70059440000001,-79.29866679999998,Duffy's Drive-In Restaurant,43.70221178731397,-79.29680943350886,Burger Joint
266,Parkview Hill,43.708245899999994,-79.3169802,Toronto Climbing Academy,43.70913601216024,-79.31479000098285,Rock Climbing Spot
267,Parkview Hill,43.708245899999994,-79.3169802,Jawny Bakers,43.705782646822,-79.31291304477831,Gastropub
268,Parkview Hill,43.708245899999994,-79.3169802,Shoppers Drug Mart,43.705891688821325,-79.31241024393087,Pharmacy
269,Parkview Hill,43.708245899999994,-79.3169802,TD Canada Trust,43.705739883755946,-79.31227013468737,Bank
270,Parkview Hill,43.708245899999994,-79.3169802,Pizza Pizza,43.70515901620182,-79.31312955571528,Pizza Place
271,Parkview Hill,43.708245899999994,-79.3169802,Harvey's,43.70813627814792,-79.3141045886623,Fast Food Restaurant
272,Parkview Hill,43.708245899999994,-79.3169802,Brunswick Bierworks,43.710667,-79.31772,Brewery
273,Parkview Hill,43.708245899999994,-79.3169802,City Sports Centre,43.71076403259862,-79.31659226901981,Soccer Stadium
274,Parkview Hill,43.708245899999994,-79.3169802,City Wide Group,43.7101935171014,-79.31996136903763,Construction & Landscaping
275,Parkview Hill,43.708245899999994,-79.3169802,TKTO - Toronto Knife Throwing Organization,43.7099660731501,-79.31341111891099,Athletics & Sports
276,Parkview Hill,43.708245899999994,-79.3169802,Venice Pizza,43.70592051370348,-79.31395663414658,Pizza Place
277,Parkview Hill,43.708245899999994,-79.3169802,Nostalgia,43.706832771917064,-79.31178314223835,Café
278,Parkview Hill,43.708245899999994,-79.3169802,St. Clair Ave E & O'Connor Dr,43.70523283448301,-79.31327432821826,Intersection
279,Parkview Hill,43.708245899999994,-79.3169802,East York Animal Clinic,43.70592051370348,-79.3121958344716,Pet Store
280,Ryerson,43.657658500000004,-79.3788017,Blaze Pizza,43.656518,-79.380015,Pizza Place
281,Ryerson,43.657658500000004,-79.3788017,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
282,Ryerson,43.657658500000004,-79.3788017,Page One Cafe,43.65777161112601,-79.3760725691681,Café
283,Ryerson,43.657658500000004,-79.3788017,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
284,Ryerson,43.657658500000004,-79.3788017,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
285,Ryerson,43.657658500000004,-79.3788017,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
286,Ryerson,43.657658500000004,-79.3788017,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
287,Ryerson,43.657658500000004,-79.3788017,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
288,Ryerson,43.657658500000004,-79.3788017,DAVIDsTEA,43.65658619027106,-79.38116704725516,Tea Room
289,Ryerson,43.657658500000004,-79.3788017,Tacos 101,43.656636132918166,-79.37696796225362,Taco Place
290,Ryerson,43.657658500000004,-79.3788017,Cineplex Cinemas Yonge-Dundas,43.65612555948613,-79.38039005666784,Movie Theater
291,Ryerson,43.657658500000004,-79.3788017,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
292,Ryerson,43.657658500000004,-79.3788017,Five Guys,43.65710635305761,-79.38130606340378,Burger Joint
293,Ryerson,43.657658500000004,-79.3788017,Banh Mi Boys,43.65918751861582,-79.3821314997463,Sandwich Place
294,Ryerson,43.657658500000004,-79.3788017,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
295,Ryerson,43.657658500000004,-79.3788017,Jazz Bistro,43.65567828473835,-79.37927565514764,Music Venue
296,Ryerson,43.657658500000004,-79.3788017,Balzac's Coffee,43.65785440672277,-79.37919981155157,Café
297,Ryerson,43.657658500000004,-79.3788017,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
298,Ryerson,43.657658500000004,-79.3788017,The Black Canary Espresso Bar,43.65702925121356,-79.38138512728051,Café
299,Ryerson,43.657658500000004,-79.3788017,Barberian's Steak House,43.65775512925926,-79.38217741375935,Steakhouse
300,Ryerson,43.657658500000004,-79.3788017,Infuse Cafe,43.658068043552504,-79.38172645275614,Coffee Shop
301,Ryerson,43.657658500000004,-79.3788017,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
302,Ryerson,43.657658500000004,-79.3788017,Chipotle Mexican Grill,43.65648501759579,-79.38094490841218,Mexican Restaurant
303,Ryerson,43.657658500000004,-79.3788017,Urban Herbivore,43.65497185575342,-79.38085556030273,Vegetarian / Vegan Restaurant
304,Ryerson,43.657658500000004,-79.3788017,JOEY,43.6560936540828,-79.38187792357716,American Restaurant
305,Ryerson,43.657658500000004,-79.3788017,The 3 Brewers,43.655474284721,-79.38041324445061,Beer Bar
306,Ryerson,43.657658500000004,-79.3788017,Oakham Café,43.658077944767534,-79.37831497990125,Café
307,Ryerson,43.657658500000004,-79.3788017,Tim Hortons,43.656755,-79.380512,Coffee Shop
308,Ryerson,43.657658500000004,-79.3788017,Ali Baba's - Yonge north of Dundas,43.65790831232223,-79.38130421010204,Middle Eastern Restaurant
309,Ryerson,43.657658500000004,-79.3788017,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
310,Ryerson,43.657658500000004,-79.3788017,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
311,Ryerson,43.657658500000004,-79.3788017,Elmwood Spa,43.6577592341367,-79.38258620521141,Spa
312,Ryerson,43.657658500000004,-79.3788017,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
313,Ryerson,43.657658500000004,-79.3788017,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
314,Ryerson,43.657658500000004,-79.3788017,Massey Hall,43.654194704753934,-79.37889126670004,Concert Hall
315,Ryerson,43.657658500000004,-79.3788017,Nordstrom,43.655041,-79.3809665,Clothing Store
316,Ryerson,43.657658500000004,-79.3788017,Ryerson Athletics Centre,43.65843443942876,-79.37929610991361,College Rec Center
317,Ryerson,43.657658500000004,-79.3788017,Duke's Refresher + Bar,43.65897985683036,-79.38294890507811,Bar
318,Ryerson,43.657658500000004,-79.3788017,Winners,43.656953,-79.380775,Clothing Store
319,Ryerson,43.657658500000004,-79.3788017,Jack Astor's Bar & Grill,43.65601939992059,-79.38032551379719,Restaurant
320,Ryerson,43.657658500000004,-79.3788017,Marshalls,43.659308,-79.3824621,Department Store
321,Ryerson,43.657658500000004,-79.3788017,Kabul Express,43.65669146835466,-79.37664313658586,Middle Eastern Restaurant
322,Ryerson,43.657658500000004,-79.3788017,Crepe Delicious,43.654536488277245,-79.38088885547485,Food Court
323,Ryerson,43.657658500000004,-79.3788017,306 Yonge Street - Jordan Store,43.65649471160899,-79.38101531134684,Sporting Goods Shop
324,Ryerson,43.657658500000004,-79.3788017,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
325,Ryerson,43.657658500000004,-79.3788017,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
326,Ryerson,43.657658500000004,-79.3788017,CF Toronto Eaton Centre,43.65381001500843,-79.38056191501433,Shopping Mall
327,Ryerson,43.657658500000004,-79.3788017,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
328,Ryerson,43.657658500000004,-79.3788017,Patties Express,43.657832414035745,-79.38183777062407,Caribbean Restaurant
329,Ryerson,43.657658500000004,-79.3788017,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
330,Ryerson,43.657658500000004,-79.3788017,Red Lobster,43.656328,-79.383621,Seafood Restaurant
331,Ryerson,43.657658500000004,-79.3788017,JOEY Eaton Centre,43.65540379999999,-79.38192889999999,Restaurant
332,Ryerson,43.657658500000004,-79.3788017,MUJI,43.656024,-79.383284,Miscellaneous Shop
333,Ryerson,43.657658500000004,-79.3788017,Solei Tanning Salon,43.654734082347616,-79.38024826065258,Tanning Salon
334,Ryerson,43.657658500000004,-79.3788017,BMV Books,43.657047061091596,-79.38166061431659,Bookstore
335,Ryerson,43.657658500000004,-79.3788017,SEPHORA,43.653688,-79.38012,Cosmetics Shop
336,Ryerson,43.657658500000004,-79.3788017,Bourbon St. Grill,43.6551351410162,-79.3808225262395,Fast Food Restaurant
337,Ryerson,43.657658500000004,-79.3788017,GB Hand-Pulled Noodles,43.65643422548463,-79.3837827356398,Chinese Restaurant
338,Ryerson,43.657658500000004,-79.3788017,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
339,Ryerson,43.657658500000004,-79.3788017,LUSH,43.653557,-79.3804,Cosmetics Shop
340,Ryerson,43.657658500000004,-79.3788017,Indigo,43.65351471121164,-79.38069591056922,Bookstore
341,Ryerson,43.657658500000004,-79.3788017,Trattoria Mercatto,43.65445314470199,-79.3809741075674,Italian Restaurant
342,Ryerson,43.657658500000004,-79.3788017,VIP Lounge & Billiards Club,43.65890706254418,-79.38204156762882,Bar
343,Ryerson,43.657658500000004,-79.3788017,Paramount Fine Foods,43.65502870847598,-79.38024513018975,Middle Eastern Restaurant
344,Ryerson,43.657658500000004,-79.3788017,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
345,Ryerson,43.657658500000004,-79.3788017,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
346,Ryerson,43.657658500000004,-79.3788017,Panago,43.65825817735338,-79.38431282558368,Pizza Place
347,Ryerson,43.657658500000004,-79.3788017,Ali Basha Cafè,43.6566897,-79.3754589,Hookah Bar
348,Ryerson,43.657658500000004,-79.3788017,Bangkok Garden,43.6578702903203,-79.38283718957292,Thai Restaurant
349,Ryerson,43.657658500000004,-79.3788017,Tangerine Café,43.653936903308185,-79.37972202364307,Bank
350,Ryerson,43.657658500000004,-79.3788017,Roots,43.65361341708363,-79.38024401664734,Clothing Store
351,Ryerson,43.657658500000004,-79.3788017,Citrus Restaurant & Lounge @ The Grand Hotel,43.65627304573888,-79.37422062269164,Lounge
352,Ryerson,43.657658500000004,-79.3788017,Vans,43.654825509733335,-79.38024076741966,Shoe Store
353,Ryerson,43.657658500000004,-79.3788017,Starbucks,43.65446528594945,-79.37891894388453,Coffee Shop
354,Ryerson,43.657658500000004,-79.3788017,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),43.65606287245643,-79.38369472446465,Dessert Shop
355,Ryerson,43.657658500000004,-79.3788017,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
356,Ryerson,43.657658500000004,-79.3788017,Hollister Co.,43.654479660102204,-79.38091371769396,Clothing Store
357,Ryerson,43.657658500000004,-79.3788017,Bubble Republic Tea House 奶茶黨部,43.656707495984975,-79.38416470657434,Bubble Tea Shop
358,Ryerson,43.657658500000004,-79.3788017,Imperial Pub,43.656254269765554,-79.37895528846455,Pub
359,Ryerson,43.657658500000004,-79.3788017,Ryerson Square,43.656988428886045,-79.37689617296417,Other Great Outdoors
360,Ryerson,43.657658500000004,-79.3788017,Nordstrom Ebar,43.654648676831954,-79.38057377013143,Coffee Shop
361,Ryerson,43.657658500000004,-79.3788017,Magic Tailor,43.65374158228865,-79.37974523881418,Clothing Store
362,Ryerson,43.657658500000004,-79.3788017,Lebanon Express,43.66099058425057,-79.38297576948105,Falafel Restaurant
363,Ryerson,43.657658500000004,-79.3788017,Ethiopiques,43.65651274304155,-79.377077748846,Ethiopian Restaurant
364,Ryerson,43.657658500000004,-79.3788017,Disney store,43.654248,-79.381232,Toy / Game Store
365,Ryerson,43.657658500000004,-79.3788017,MAC,43.65343821935723,-79.38064919647115,Cosmetics Shop
366,Ryerson,43.657658500000004,-79.3788017,Black Bear Espresso,43.66143582514135,-79.3814931962942,Coffee Shop
367,Ryerson,43.657658500000004,-79.3788017,Starbucks,43.659260439041304,-79.38197135925293,Coffee Shop
368,Ryerson,43.657658500000004,-79.3788017,Shisha&Co,43.6567479206269,-79.37433722726891,Smoke Shop
369,Ryerson,43.657658500000004,-79.3788017,The Saint James Hotel,43.659398011456965,-79.38093249633705,Hotel
370,Ryerson,43.657658500000004,-79.3788017,Hard Candy Fitness,43.659556180497816,-79.38244024080487,Gym / Fitness Center
371,Ryerson,43.657658500000004,-79.3788017,Lake Devo,43.6569936860937,-79.37689788366988,Lake
372,Ryerson,43.657658500000004,-79.3788017,Smoke's Poutinerie,43.65737935238092,-79.37345459540276,Poutine Place
373,Ryerson,43.657658500000004,-79.3788017,Butter Baker,43.65566927096165,-79.3842978108375,Bakery
374,Ryerson,43.657658500000004,-79.3788017,Starbucks,43.65907956058055,-79.38056191501433,Coffee Shop
375,Ryerson,43.657658500000004,-79.3788017,Fran's,43.65426474929814,-79.37912005538317,Diner
376,Ryerson,43.657658500000004,-79.3788017,California Sandwiches,43.660824989345386,-79.38288750546259,Sandwich Place
377,Ryerson,43.657658500000004,-79.3788017,Starbucks,43.653707965659,-79.37978782931185,Coffee Shop
378,Ryerson,43.657658500000004,-79.3788017,Cora Breakfast & Lunch,43.66139369623902,-79.38131959688991,Breakfast Spot
379,Ryerson,43.657658500000004,-79.3788017,Good Earth Coffeehouse,43.65685033174256,-79.37471866607666,Coffee Shop
380,Garden District,43.656898,-79.37612179999998,Page One Cafe,43.65777161112601,-79.3760725691681,Café
381,Garden District,43.656898,-79.37612179999998,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
382,Garden District,43.656898,-79.37612179999998,Burrito Boyz,43.656265264409015,-79.37834318376771,Burrito Place
383,Garden District,43.656898,-79.37612179999998,Hokkaido Ramen Santouka らーめん山頭火,43.65643520293576,-79.37758637997793,Ramen Restaurant
384,Garden District,43.656898,-79.37612179999998,Blaze Pizza,43.656518,-79.380015,Pizza Place
385,Garden District,43.656898,-79.37612179999998,The Senator Restaurant,43.65564091455335,-79.37919882575557,Diner
386,Garden District,43.656898,-79.37612179999998,Ed Mirvish Theatre,43.655101567321054,-79.37976762131545,Theater
387,Garden District,43.656898,-79.37612179999998,UNIQLO ユニクロ,43.65591027779457,-79.38064099181345,Clothing Store
388,Garden District,43.656898,-79.37612179999998,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
389,Garden District,43.656898,-79.37612179999998,Balzac's Coffee,43.65785440672277,-79.37919981155157,Café
390,Garden District,43.656898,-79.37612179999998,Massey Hall,43.654194704753934,-79.37889126670004,Concert Hall
391,Garden District,43.656898,-79.37612179999998,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
392,Garden District,43.656898,-79.37612179999998,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
393,Garden District,43.656898,-79.37612179999998,Ryerson Image Centre,43.65752337161094,-79.37945958709186,Art Gallery
394,Garden District,43.656898,-79.37612179999998,Cineplex Cinemas Yonge-Dundas,43.65612555948613,-79.38039005666784,Movie Theater
395,Garden District,43.656898,-79.37612179999998,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
